id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase,
Europar.550_00044,43,9,M.,monsieur,3,y,"Madame la Présidente, je voulais dire à M. Wurtz que la Commission n'a pas pour doctrine la doctrine Brejnev de souveraineté limitée et que, jusqu'à preuve du contraire, nous ne sommes pas dans le cadre des articles 6 et 7.",
Europar.550_00044,43,13,Commission,commission,1,y,"Madame la Présidente, je voulais dire à M. Wurtz que la Commission n'a pas pour doctrine la doctrine Brejnev de souveraineté limitée et que, jusqu'à preuve du contraire, nous ne sommes pas dans le cadre des articles 6 et 7.",
Europar.550_00044,43,21,Brejnev,Brejnev,2,y,"Madame la Présidente, je voulais dire à M. Wurtz que la Commission n'a pas pour doctrine la doctrine Brejnev de souveraineté limitée et que, jusqu'à preuve du contraire, nous ne sommes pas dans le cadre des articles 6 et 7.",
Europar.550_00044,43,35,nous,nous,1,y,"Madame la Présidente, je voulais dire à M. Wurtz que la Commission n'a pas pour doctrine la doctrine Brejnev de souveraineté limitée et que, jusqu'à preuve du contraire, nous ne sommes pas dans le cadre des articles 6 et 7.",
Europar.550_00044,43,41,cadre,cadre,1,n,"Madame la Présidente, je voulais dire à M. Wurtz que la Commission n'a pas pour doctrine la doctrine Brejnev de souveraineté limitée et que, jusqu'à preuve du contraire, nous ne sommes pas dans le cadre des articles 6 et 7.",
Europar.550_00045,44,13,gouvernement,gouvernement,1,y,"Donc l'Autriche a tout à fait le droit de former un gouvernement et le Président de la Commission a parfaitement le droit, et a même le devoir, de présenter ses meilleurs voeux à l'Autriche.",
Europar.550_00045,44,16,Président,président,3,y,"Donc l'Autriche a tout à fait le droit de former un gouvernement et le Président de la Commission a parfaitement le droit, et a même le devoir, de présenter ses meilleurs voeux à l'Autriche.",
Europar.550_00045,44,19,Commission,commission,3,y,"Donc l'Autriche a tout à fait le droit de former un gouvernement et le Président de la Commission a parfaitement le droit, et a même le devoir, de présenter ses meilleurs voeux à l'Autriche.",
Europar.550_00045,44,38,Autriche,Autriche,4,y,"Donc l'Autriche a tout à fait le droit de former un gouvernement et le Président de la Commission a parfaitement le droit, et a même le devoir, de présenter ses meilleurs voeux à l'Autriche.",
Europar.550_00046,45,1,M.,monsieur,3,y,"M. Wurtz devrait peut-être se rappeler qu'il n'y a pas si longtemps, des collègues de son parti, des maires communistes français, envoyaient des bulldozers contre des foyers d'immigrés en France.",
Europar.550_00046,45,17,collègues,collègue,5,y,"M. Wurtz devrait peut-être se rappeler qu'il n'y a pas si longtemps, des collègues de son parti, des maires communistes français, envoyaient des bulldozers contre des foyers d'immigrés en France.",
Europar.550_00046,45,20,parti,parti,1,y,"M. Wurtz devrait peut-être se rappeler qu'il n'y a pas si longtemps, des collègues de son parti, des maires communistes français, envoyaient des bulldozers contre des foyers d'immigrés en France.",
Europar.550_00046,45,23,maires,maire,1,y,"M. Wurtz devrait peut-être se rappeler qu'il n'y a pas si longtemps, des collègues de son parti, des maires communistes français, envoyaient des bulldozers contre des foyers d'immigrés en France.",
Europar.550_00046,45,32,foyers,foyer,4,n,"M. Wurtz devrait peut-être se rappeler qu'il n'y a pas si longtemps, des collègues de son parti, des maires communistes français, envoyaient des bulldozers contre des foyers d'immigrés en France.",
Europar.550_00046,45,34,immigrés,immigré,1,y,"M. Wurtz devrait peut-être se rappeler qu'il n'y a pas si longtemps, des collègues de son parti, des maires communistes français, envoyaient des bulldozers contre des foyers d'immigrés en France.",
Europar.550_00047,46,1,Monsieur,monsieur,1,y,"Monsieur le Président, Monsieur le Commissaire, l'avènement du traité de l'OMPI a constitué un remarquable progrès vers une société mondiale de l'information.",
Europar.550_00047,46,7,Commissaire,commissaire,3,y,"Monsieur le Président, Monsieur le Commissaire, l'avènement du traité de l'OMPI a constitué un remarquable progrès vers une société mondiale de l'information.",
Europar.550_00048,47,7,auteur,auteur,1,y,L'héritage des droits d'auteur vieux de plusieurs décennies se cristallise dans les traités qui représentent une solution équilibrée et bien réfléchie à la réglementation du droit d'auteur et des droits voisins.,
Europar.550_00048,47,32,auteur,auteur,1,y,L'héritage des droits d'auteur vieux de plusieurs décennies se cristallise dans les traités qui représentent une solution équilibrée et bien réfléchie à la réglementation du droit d'auteur et des droits voisins.,
Europar.550_00053,52,11,auteur,auteur,1,y,"La première lecture de la directive sur le droit d'auteur a été particulièrement aberrante et, de plus, on est en train de modifier l'équilibre dans un mauvais sens du point de vue européen.",
Europar.550_00053,52,21,on,on,1,y,"La première lecture de la directive sur le droit d'auteur a été particulièrement aberrante et, de plus, on est en train de modifier l'équilibre dans un mauvais sens du point de vue européen.",
Europar.550_00053,52,24,train,train,1,n,"La première lecture de la directive sur le droit d'auteur a été particulièrement aberrante et, de plus, on est en train de modifier l'équilibre dans un mauvais sens du point de vue européen.",
Europar.550_00055,54,29,parts,part,4,n,"Les modifications proposées par le Parlement amélioreraient surtout les possibilités des sociétés de médias, ayant une position stable sur les marchés, de transférer leurs vieilles parts de marché de plus de 80 pour cent dans un nouvel environnement à l'aide d'une réglementation rigide et démesurée du droit d'auteur.",
Europar.550_00055,54,55,auteur,auteur,1,y,"Les modifications proposées par le Parlement amélioreraient surtout les possibilités des sociétés de médias, ayant une position stable sur les marchés, de transférer leurs vieilles parts de marché de plus de 80 pour cent dans un nouvel environnement à l'aide d'une réglementation rigide et démesurée du droit d'auteur.",
Europar.550_00056,55,1,Je,moi,5,y,"Je ne parle donc pas maintenant de la recommandation de Mme Charlotte Cederschiöld, qui est un excellent document, mais bien des thèmes en rapport avec le droit d'auteur et qui ont été traités par le Parlement précédent.",
Europar.550_00056,55,11,Mme,monsieur,3,y,"Je ne parle donc pas maintenant de la recommandation de Mme Charlotte Cederschiöld, qui est un excellent document, mais bien des thèmes en rapport avec le droit d'auteur et qui ont été traités par le Parlement précédent.",
Europar.550_00056,55,32,auteur,auteur,1,y,"Je ne parle donc pas maintenant de la recommandation de Mme Charlotte Cederschiöld, qui est un excellent document, mais bien des thèmes en rapport avec le droit d'auteur et qui ont été traités par le Parlement précédent.",
Europar.550_00056,55,40,Parlement,parlement,4,y,"Je ne parle donc pas maintenant de la recommandation de Mme Charlotte Cederschiöld, qui est un excellent document, mais bien des thèmes en rapport avec le droit d'auteur et qui ont été traités par le Parlement précédent.",
Europar.550_00057,56,7,je,moi,5,y,"En tant que remarque isolée, je voudrais donc remercier Mme Cederschiöld du fait qu'elle ait clarifié par exemple la notion desdites copies temporaires dans son avis.",
Europar.550_00057,56,11,Mme,monsieur,7,y,"En tant que remarque isolée, je voudrais donc remercier Mme Cederschiöld du fait qu'elle ait clarifié par exemple la notion desdites copies temporaires dans son avis.",
Europar.550_00058,57,8,on,on,1,y,"Dans le traité de l'OMPI, on n'a pas consciemment pris position sur les copies temporaires.",
Europar.550_00059,58,8,cadre,cadre,1,n,"Si ces copies techniques entraient dans le cadre de la protection, la transmission des données -comme on le constate tout à fait justement dans la recommandation- deviendrait sans aucune raison onéreuse et compliquée.",
Europar.550_00059,58,20,on,on,5,y,"Si ces copies techniques entraient dans le cadre de la protection, la transmission des données -comme on le constate tout à fait justement dans la recommandation- deviendrait sans aucune raison onéreuse et compliquée.",
Europar.550_00060,59,12,facteur,facteur,1,y,Il s'agirait bien de la même situation que si le facteur devait payer des droits d'auteur lorsqu'il apporte un livre au client qui le lira.,
Europar.550_00060,59,18,auteur,auteur,1,y,Il s'agirait bien de la même situation que si le facteur devait payer des droits d'auteur lorsqu'il apporte un livre au client qui le lira.,
Europar.550_00060,59,20,il,lui,4,y,Il s'agirait bien de la même situation que si le facteur devait payer des droits d'auteur lorsqu'il apporte un livre au client qui le lira.,
Europar.550_00060,59,26,client,client,79,y,Il s'agirait bien de la même situation que si le facteur devait payer des droits d'auteur lorsqu'il apporte un livre au client qui le lira.,
Europar.550_00061,60,31,artiste,artiste,5,y,"Le véritable avantage de la culture est le fait de pouvoir transmettre de l'art et de l'information, en toute sécurité et sans peine, directement de l'artiste à l'utilisateur, au consommateur.",
Europar.550_00061,60,34,utilisateur,utilisateur,1,y,"Le véritable avantage de la culture est le fait de pouvoir transmettre de l'art et de l'information, en toute sécurité et sans peine, directement de l'artiste à l'utilisateur, au consommateur.",
Europar.550_00061,60,38,consommateur,consommateur,1,y,"Le véritable avantage de la culture est le fait de pouvoir transmettre de l'art et de l'information, en toute sécurité et sans peine, directement de l'artiste à l'utilisateur, au consommateur.",
Europar.550_00062,61,3,cadre,cadre,1,n,Le nouveau cadre d'action constitue surtout une énorme possibilité de créer et de diffuser de la culture selon des modalités inédites.,
Europar.550_00064,63,2,Parlement,parlement,4,y,Le Parlement s'est efforcé d'en tenir compte dans sa propre recommandation.,
Europar.550_00064,63,7,en,en,4,n,Le Parlement s'est efforcé d'en tenir compte dans sa propre recommandation.,
Europar.550_00065,64,4,J',moi,1,y,"(EN) J'ai voté en faveur du rapport de Mme Stenzel sur l'initiative EQUAL car je pense qu'il est essentiel de poursuivre le travail qui a été entamé avec les précédentes composantes NOW, Horizon, Youthstart et Integra des initiatives ADAPT et Employment.",
Europar.550_00065,64,13,Mme,monsieur,3,y,"(EN) J'ai voté en faveur du rapport de Mme Stenzel sur l'initiative EQUAL car je pense qu'il est essentiel de poursuivre le travail qui a été entamé avec les précédentes composantes NOW, Horizon, Youthstart et Integra des initiatives ADAPT et Employment.",
Europar.550_00065,64,20,je,moi,5,y,"(EN) J'ai voté en faveur du rapport de Mme Stenzel sur l'initiative EQUAL car je pense qu'il est essentiel de poursuivre le travail qui a été entamé avec les précédentes composantes NOW, Horizon, Youthstart et Integra des initiatives ADAPT et Employment.",
Europar.550_00066,65,1,Nous,nous,1,y,Nous devons nous baser sur les leçons que nous avons tirées de ces actions.,
Europar.550_00066,65,3,nous,nous,1,y,Nous devons nous baser sur les leçons que nous avons tirées de ces actions.,
Europar.550_00066,65,9,nous,nous,5,y,Nous devons nous baser sur les leçons que nous avons tirées de ces actions.,
Europar.550_00069,68,1,Je,moi,5,y,Je me réjouis de la concentration proposée sur la promotion de nouveaux moyens de lutte contre la discrimination et toute autre forme d'inégalité au sein du marché de l'emploi.,
