id_sentence_conll,index_phrase,index_token,form,lemma,score,annotateur1,annotateur2,phrase
frwiki_50.1000_00083,82,2,Monsieur,monsieur,3,y,y,"""Monsieur le président, messieurs les membres de ce comité, je m'appelle Nayirah et je reviens du Koweit."
frwiki_50.1000_00083,82,11,comité,comité,1,y,y,"""Monsieur le président, messieurs les membres de ce comité, je m'appelle Nayirah et je reviens du Koweit."
frwiki_50.1000_00083,82,13,je,moi,1,y,y,"""Monsieur le président, messieurs les membres de ce comité, je m'appelle Nayirah et je reviens du Koweit."
frwiki_50.1000_00083,82,14,m',moi,1,y,y,"""Monsieur le président, messieurs les membres de ce comité, je m'appelle Nayirah et je reviens du Koweit."
frwiki_50.1000_00083,82,18,je,moi,1,y,y,"""Monsieur le président, messieurs les membres de ce comité, je m'appelle Nayirah et je reviens du Koweit."
frwiki_50.1000_00084,83,2,mère,mère,1,y,y,Ma mère et moi étions au Koweit le 2 août pour passer de paisibles vacances.
frwiki_50.1000_00084,83,4,moi,moi,11,y,y,Ma mère et moi étions au Koweit le 2 août pour passer de paisibles vacances.
frwiki_50.1000_00085,84,10,nous,nous,5,y,y,Ma soeur aînée avait accouché le 29 juillet et nous voulions passer quelques temps au Koweit auprès d'elle.
frwiki_50.1000_00086,85,6,j',moi,1,y,y,"[...] Pendant que j'étais là, j'ai vu les soldats irakiens entrer dans l'hôpital avec leurs armes."
frwiki_50.1000_00086,85,10,j',moi,5,y,y,"[...] Pendant que j'étais là, j'ai vu les soldats irakiens entrer dans l'hôpital avec leurs armes."
frwiki_50.1000_00086,85,14,soldats,soldat,1,y,y,"[...] Pendant que j'étais là, j'ai vu les soldats irakiens entrer dans l'hôpital avec leurs armes."
frwiki_50.1000_00087,86,6,bébés,bébé,1,y,y,"Ils ont tiré sur les bébés des couveuses, ils ont pris les couveuses et ont laissé mourir les bébés sur le sol froid."
frwiki_50.1000_00087,86,21,bébés,bébé,1,y,y,"Ils ont tiré sur les bébés des couveuses, ils ont pris les couveuses et ont laissé mourir les bébés sur le sol froid."
frwiki_50.1000_00088,87,1,J',moi,1,y,y,J'étais horrifiée.
frwiki_50.1000_00089,88,1,Je,moi,5,y,y,Je ne pouvais rien faire et je pensais à mon neveu qui était né prématuré et aurait pu mourir ce jour-là lui aussi.
frwiki_50.1000_00089,88,7,je,moi,5,y,y,Je ne pouvais rien faire et je pensais à mon neveu qui était né prématuré et aurait pu mourir ce jour-là lui aussi.
frwiki_50.1000_00089,88,11,neveu,neveu,1,y,y,Je ne pouvais rien faire et je pensais à mon neveu qui était né prématuré et aurait pu mourir ce jour-là lui aussi.
frwiki_50.1000_00090,89,5,Irakiens,irakien,4,y,y,[...] Les Irakiens ont tout détruit au Koweit.
frwiki_50.1000_00091,90,20,ils,eux,4,y,y,"Ils ont vidé les supermarchés de nourriture, les pharmacies de médicaments, les usines de matériel médical, ils ont cambriolé les maisons et torturé des voisins et des amis."
frwiki_50.1000_00091,90,28,voisins,voisins,4,y,y,"Ils ont vidé les supermarchés de nourriture, les pharmacies de médicaments, les usines de matériel médical, ils ont cambriolé les maisons et torturé des voisins et des amis."
frwiki_50.1000_00091,90,31,amis,ami,11,y,y,"Ils ont vidé les supermarchés de nourriture, les pharmacies de médicaments, les usines de matériel médical, ils ont cambriolé les maisons et torturé des voisins et des amis."
frwiki_50.1000_00092,91,1,J',moi,5,y,y,J'ai vu un de mes amis après qu'il ait été torturé par les Irakiens.
frwiki_50.1000_00092,91,7,amis,ami,1,y,y,J'ai vu un de mes amis après qu'il ait été torturé par les Irakiens.
frwiki_50.1000_00092,91,16,Irakiens,irakien,4,y,y,J'ai vu un de mes amis après qu'il ait été torturé par les Irakiens.
frwiki_50.1000_00093,92,6,on,on,1,y,y,Il a 22 ans mais on aurait dit un vieillard.
frwiki_50.1000_00093,92,10,vieillard,vieillard,1,y,y,Il a 22 ans mais on aurait dit un vieillard.
frwiki_50.1000_00098,97,7,opinion,opinion,4,y,y,Ce témoignage a beaucoup ému l'opinion publique internationale et amena celle-ci à soutenir l'action des puissances occidentales contre les armées de Saddam Hussein lors de la première guerre du Golfe.
frwiki_50.1000_00098,97,25,Saddam,Saddam,2,y,y,Ce témoignage a beaucoup ému l'opinion publique internationale et amena celle-ci à soutenir l'action des puissances occidentales contre les armées de Saddam Hussein lors de la première guerre du Golfe.
frwiki_50.1000_00100,99,3,fille,fille,41,y,y,La jeune fille était la fille de l'ambassadeur du Koweït à Washington.
frwiki_50.1000_00100,99,6,fille,fille,1,y,y,La jeune fille était la fille de l'ambassadeur du Koweït à Washington.
frwiki_50.1000_00101,100,2,association,association,4,y,y,"L'association Citizens for a Free Kuwait, organisée par le gouvernement du Koweit exilé avait commandé cette campagne à la compagnie de relations publiques Hill & Knowlton (pour la somme de 10 millions de dollars [1])."
frwiki_50.1000_00101,100,12,gouvernement,gouvernement,5,y,y,"L'association Citizens for a Free Kuwait, organisée par le gouvernement du Koweit exilé avait commandé cette campagne à la compagnie de relations publiques Hill & Knowlton (pour la somme de 10 millions de dollars [1])."
frwiki_50.1000_00101,100,23,compagnie,compagnie,4,y,y,"L'association Citizens for a Free Kuwait, organisée par le gouvernement du Koweit exilé avait commandé cette campagne à la compagnie de relations publiques Hill & Knowlton (pour la somme de 10 millions de dollars [1])."
frwiki_50.1000_00102,101,21,fille,fille,1,y,y,"Il est surprenant que le congrès américain n'ait pas fait une enquête préalable sur l'identité de la jeune fille avant de la laisser ""témoigner"" devant leur assemblée."
frwiki_50.1000_00102,101,31,assemblée,assemblée,1,y,y,"Il est surprenant que le congrès américain n'ait pas fait une enquête préalable sur l'identité de la jeune fille avant de la laisser ""témoigner"" devant leur assemblée."
frwiki_50.1000_00103,102,17,députés,député,5,y,y,"La machination a fonctionné grâce à l'intervention de Lauri Fitz-Pegado, qui a convaincu les députés que l'identité n'était pas révélée pour protéger la famille de la jeune femme [2]."
frwiki_50.1000_00103,102,28,famille,famille,1,y,y,"La machination a fonctionné grâce à l'intervention de Lauri Fitz-Pegado, qui a convaincu les députés que l'identité n'était pas révélée pour protéger la famille de la jeune femme [2]."
frwiki_50.1000_00103,102,32,femme,femme,1,y,y,"La machination a fonctionné grâce à l'intervention de Lauri Fitz-Pegado, qui a convaincu les députés que l'identité n'était pas révélée pour protéger la famille de la jeune femme [2]."
frwiki_50.1000_00104,103,1,Lauri,Lauri,4,y,y,"Lauri Fitz-Pegado avait travaillé pour le gouvernement auparavant, dans l'Agence de l'Information [3]."
frwiki_50.1000_00104,103,7,gouvernement,gouvernement,1,y,y,"Lauri Fitz-Pegado avait travaillé pour le gouvernement auparavant, dans l'Agence de l'Information [3]."
frwiki_50.1000_00105,104,5,gouvernement,gouvernement,5,y,y,"Par ailleurs, le gouvernement américain aurait selon plusieurs sources [4] payé 14 millions de dollars à cette compagnie pour l'avoir aidée à médiatiser la guerre du Golfe sous un jour favorable à l'intervention occidentale."
frwiki_50.1000_00105,104,21,compagnie,compagnie,4,y,y,"Par ailleurs, le gouvernement américain aurait selon plusieurs sources [4] payé 14 millions de dollars à cette compagnie pour l'avoir aidée à médiatiser la guerre du Golfe sous un jour favorable à l'intervention occidentale."
frwiki_50.1000_00105,104,23,l',lui,4,y,y,"Par ailleurs, le gouvernement américain aurait selon plusieurs sources [4] payé 14 millions de dollars à cette compagnie pour l'avoir aidée à médiatiser la guerre du Golfe sous un jour favorable à l'intervention occidentale."
frwiki_50.1000_00109,108,6,Phillip,Phillip,2,y,y,"- ^ (en) Phillip Knightley, The disinformation campaign, The Guardian, October 4, 2001."
frwiki_50.1000_00110,109,6,Brian,Brian,2,y,y,"- ^ (en) Brian Eno, Lessons in how to lie about Iraq, The Observer, August 17, 2003."
frwiki_50.1000_00112,111,13,site,site,4,y,y,- (fr) Une analyse de ce scandale vue par un site internet Stop USA
frwiki_50.1000_00117,116,5,Ian,Ian,2,y,y,"- (en) Ian Urbina, HBO adds disclaimer to Gulf War movie, Asia Times, Nov 13, 2002."
frwiki_50.1000_00118,117,1,Catégories,catégorie,1,y,y,Catégories : Désinformation
frwiki_50.1000_00124,123,22,président,président,1,y,y,"L'affaire des diamants est une affaire politique révélée par Le Canard enchaîné le 10 octobre 1979 qui impliquait le président Valéry Giscard d'Estaing lorsqu'il était ministre des finances et le chef d'État de la République centrafricaine, Jean-Bedel Bokassa, dans les années 1970."
frwiki_50.1000_00124,123,28,il,lui,40,y,y,"L'affaire des diamants est une affaire politique révélée par Le Canard enchaîné le 10 octobre 1979 qui impliquait le président Valéry Giscard d'Estaing lorsqu'il était ministre des finances et le chef d'État de la République centrafricaine, Jean-Bedel Bokassa, dans les années 1970."
frwiki_50.1000_00124,123,30,ministre,ministre,1,y,y,"L'affaire des diamants est une affaire politique révélée par Le Canard enchaîné le 10 octobre 1979 qui impliquait le président Valéry Giscard d'Estaing lorsqu'il était ministre des finances et le chef d'État de la République centrafricaine, Jean-Bedel Bokassa, dans les années 1970."
frwiki_50.1000_00124,123,36,chef,chef,11,y,y,"L'affaire des diamants est une affaire politique révélée par Le Canard enchaîné le 10 octobre 1979 qui impliquait le président Valéry Giscard d'Estaing lorsqu'il était ministre des finances et le chef d'État de la République centrafricaine, Jean-Bedel Bokassa, dans les années 1970."
frwiki_50.1000_00124,123,44,Jean-Bedel,Jean-Bedel,2,y,y,"L'affaire des diamants est une affaire politique révélée par Le Canard enchaîné le 10 octobre 1979 qui impliquait le président Valéry Giscard d'Estaing lorsqu'il était ministre des finances et le chef d'État de la République centrafricaine, Jean-Bedel Bokassa, dans les années 1970."
frwiki_50.1000_00125,124,9,ministre,ministre,1,y,y,"En 1973, Valéry Giscard d'Estaing, ministre des Finances de Georges Pompidou reçoit du chef d'État centrafricain une plaquette de diamants africains (deux étoiles de petites pierres fines), échantillon de la production de l'école de taille de pierre qu'il avait créée à Bangui."
frwiki_50.1000_00125,124,14,Georges,Georges,2,y,y,"En 1973, Valéry Giscard d'Estaing, ministre des Finances de Georges Pompidou reçoit du chef d'État centrafricain une plaquette de diamants africains (deux étoiles de petites pierres fines), échantillon de la production de l'école de taille de pierre qu'il avait créée à Bangui."
frwiki_50.1000_00125,124,19,chef,chef,1,y,y,"En 1973, Valéry Giscard d'Estaing, ministre des Finances de Georges Pompidou reçoit du chef d'État centrafricain une plaquette de diamants africains (deux étoiles de petites pierres fines), échantillon de la production de l'école de taille de pierre qu'il avait créée à Bangui."
frwiki_50.1000_00126,125,7,hôtes,hôte,1,y,y,Ce cadeau était réservé à ses hôtes de marque (Henry Kissinger notamment avait reçu une plaquette similaire qui selon Valéry Giscard d'Estaing [1] avait été estimé à l'époque d'une valeur entre 4 000 et 7 000 francs).
frwiki_50.1000_00126,125,11,Henry,Henry,2,y,y,Ce cadeau était réservé à ses hôtes de marque (Henry Kissinger notamment avait reçu une plaquette similaire qui selon Valéry Giscard d'Estaing [1] avait été estimé à l'époque d'une valeur entre 4 000 et 7 000 francs).
frwiki_50.1000_00126,125,41,francs,franc,1,y,y,Ce cadeau était réservé à ses hôtes de marque (Henry Kissinger notamment avait reçu une plaquette similaire qui selon Valéry Giscard d'Estaing [1] avait été estimé à l'époque d'une valeur entre 4 000 et 7 000 francs).
frwiki_50.1000_00127,126,5,F.L.,F.L.,2,y,y,"Selon le témoignage de F.L. Copperman [2], ancien consul honoraire britannique à Bangui en 1973 et administrateur national du diamant (CND), la valeur des diamants que Bokassa dispensait à ses invités de marque n'excédait jamais 10 000 US $."
frwiki_50.1000_00127,126,20,administrateur,administrateur,1,y,y,"Selon le témoignage de F.L. Copperman [2], ancien consul honoraire britannique à Bangui en 1973 et administrateur national du diamant (CND), la valeur des diamants que Bokassa dispensait à ses invités de marque n'excédait jamais 10 000 US $."
frwiki_50.1000_00127,126,30,valeur,valeur,4,y,y,"Selon le témoignage de F.L. Copperman [2], ancien consul honoraire britannique à Bangui en 1973 et administrateur national du diamant (CND), la valeur des diamants que Bokassa dispensait à ses invités de marque n'excédait jamais 10 000 US $."
frwiki_50.1000_00127,126,35,Bokassa,Bokassa,2,y,y,"Selon le témoignage de F.L. Copperman [2], ancien consul honoraire britannique à Bangui en 1973 et administrateur national du diamant (CND), la valeur des diamants que Bokassa dispensait à ses invités de marque n'excédait jamais 10 000 US $."
frwiki_50.1000_00127,126,39,invités,invité,1,y,y,"Selon le témoignage de F.L. Copperman [2], ancien consul honoraire britannique à Bangui en 1973 et administrateur national du diamant (CND), la valeur des diamants que Bokassa dispensait à ses invités de marque n'excédait jamais 10 000 US $."
frwiki_50.1000_00128,127,10,despote,despote,1,y,y,"En octobre 1979, un mois après que le despote africain eut été renversé, Le Canard enchaîné titre sur les diamants remis par Bokassa (en exil en Côte d'Ivoire) qu'il évalue à un million de francs (selon M. Copperman, cette valeur était pourtant supérieure à la valeur totale du stock de diamants polis détenu par la CND, seul producteur de diamants polis et taillés en Centrafrique)."
frwiki_50.1000_00128,127,25,Bokassa,Bokassa,6,y,y,"En octobre 1979, un mois après que le despote africain eut été renversé, Le Canard enchaîné titre sur les diamants remis par Bokassa (en exil en Côte d'Ivoire) qu'il évalue à un million de francs (selon M. Copperman, cette valeur était pourtant supérieure à la valeur totale du stock de diamants polis détenu par la CND, seul producteur de diamants polis et taillés en Centrafrique)."
frwiki_50.1000_00128,127,41,francs,franc,1,y,y,"En octobre 1979, un mois après que le despote africain eut été renversé, Le Canard enchaîné titre sur les diamants remis par Bokassa (en exil en Côte d'Ivoire) qu'il évalue à un million de francs (selon M. Copperman, cette valeur était pourtant supérieure à la valeur totale du stock de diamants polis détenu par la CND, seul producteur de diamants polis et taillés en Centrafrique)."
frwiki_50.1000_00128,127,44,M.,monsieur,3,y,y,"En octobre 1979, un mois après que le despote africain eut été renversé, Le Canard enchaîné titre sur les diamants remis par Bokassa (en exil en Côte d'Ivoire) qu'il évalue à un million de francs (selon M. Copperman, cette valeur était pourtant supérieure à la valeur totale du stock de diamants polis détenu par la CND, seul producteur de diamants polis et taillés en Centrafrique)."
